bag,inst,img,case,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,principal component 11,principal component 12,principal component 13,principal component 14,principal component 15,principal component 16,principal component 17,principal component 18,principal component 19,principal component 20,principal component 21,principal component 22,principal component 23,principal component 24,principal component 25,principal component 26,principal component 27,principal component 28,principal component 29,principal component 30,principal component 31,principal component 32,principal component 33,principal component 34,principal component 35,principal component 36,principal component 37,principal component 38,principal component 39,principal component 40,principal component 41,principal component 42,principal component 43,principal component 44,principal component 45,principal component 46,principal component 47,principal component 48,principal component 49,principal component 50
16,1,V26_S_4_001_0.jpeg,16,5.809499863232915,-0.7677919019687852,-4.565963695785463,1.6203133694375453,-0.39687095103353415,1.6451135370572332,1.785530061632677,0.3209052495072558,-1.7254205163993817,-2.0889744838566946,-1.171203417297896,0.6835254351201694,1.0370368016934608,-2.9462828629957873,-2.5438557642875717,1.1647581730117695,-0.5941294143574912,-1.095213790354555,0.8135160365181726,-0.23154456498906612,-0.44991547843194885,-0.08070307499743812,1.4984478198113675,-1.237218688897666,-0.7819075201276247,0.8674993660938026,-0.1880184970724037,0.6743341318143734,-0.6951255242069009,-0.7690999167055148,-0.00283598645902694,0.3487835214625759,-0.475097201099419,-0.6201278697849346,-0.5740669782545313,0.0036701311607546944,1.096649723249056,0.26021131763931016,-0.17432467368457016,-0.5750255694258941,-0.7777005027893367,-0.05562983172073438,0.27885185386678657,0.7809579667839286,-0.07385748186557362,2.015731221785586,-0.24816847043367307,0.08609879015322579,0.30774114080243975,0.5296819065702353
16,2,V26_S_4_001_1.jpeg,16,-8.298611781190049,-5.6091167607156684,-3.261979256568489,0.7247232445530949,1.2234151846686783,6.277777105158789,3.360082050973325,1.530209136639226,-4.5672631558031265,-0.2484624787975826,-0.6775022874082208,0.3001462181723795,-1.7813559333988498,0.21873723448182839,-0.575895600039907,0.7613642755422233,-0.8189964351718355,-0.39489721644161563,2.1477553083170156,0.7845395675754582,-1.4673400826579772,0.019596360190284767,-1.586720633168118,-0.15362768656295805,-0.1286478348848452,2.17245761544718,0.5611721552448246,1.050436154758167,1.0981661717079556,-0.9779215006765261,-0.15919399648033367,0.2620670427947215,-0.4474874193914586,-1.4247071425633624,0.48168009184898986,1.3034798740059275,1.9420575495874952,0.36952443869733687,1.4413858140362237,-0.4749501316269792,-0.7299190122460091,-0.2290031100672043,-0.3852157509100658,-0.1142992017929193,-0.022024501477977215,-0.30211887083477806,-0.4036554302748676,-1.5473954694923202,0.47830775054275887,0.17207785248276536
16,3,V26_S_4_001_2.jpeg,16,9.152606138452374,-4.2774975426662865,-2.5467201598422395,2.6418890090029468,1.3091492649446008,-1.3799356619571004,2.051734352173599,-0.7614479148742161,-0.1632335114337879,-2.2331231503562,0.12306023134234301,-0.555403110452803,0.727258271650687,-3.308705594617919,-2.1471093080331776,-0.300338833214692,-0.5010311726948209,-2.0462743830162897,-0.2957829300485452,0.7042292079319882,-0.36438131659893186,0.07252254033102501,1.8359558915985192,-0.5693935509967559,1.3490062196901595,1.1102651303098678,0.7166822940202279,0.05789307750931583,0.22626649469451907,0.3497255564156696,0.5153542470418778,0.16756924754910618,0.3846736219220549,0.032014062361982676,-0.019328217419701144,0.5250330468718231,1.3595973362757336,-0.5889812565157523,-0.8270592982921507,-1.0283595863516,-2.3065260055638968,-1.0517750062675406,0.9007526168903194,0.4684531071217979,0.3084048868599837,0.20611642617601417,0.3228647599821488,-0.03870540670607588,0.05500088061225941,0.43786145555527656
16,4,V26_S_4_001_3.jpeg,16,-8.979515730720504,-4.565515029544523,-3.278892831047165,3.6082560700099586,-0.478830250061003,0.6053858064955753,-0.9842011021154909,0.44949658241338986,0.4897635097357018,-0.8447685180397517,-0.30896309951745793,0.3039597782983975,2.064788670697086,-1.0650398624779522,-0.3833697557409264,0.5963091531368991,-2.6062116490879306,0.26556899041637017,1.1543779773855196,-0.3147920413555293,-1.2582347681961163,-0.5762293443934744,-0.807156876211814,-0.5549405383975733,1.100696164445886,0.24196700492464146,0.11430561324584082,-0.2786993035765226,0.42720498273108487,-0.6004438054868995,-1.1813310922127154,-0.5095445035281296,-0.8695748676029912,-0.49140726008020047,0.3467318804653061,0.5430807864917134,-0.41737756111989044,-0.4835006326039976,-0.14390655511674327,-1.0931458878436766,0.40069701773278155,0.3685325257477946,0.38642188905838365,0.9727774504984723,-0.9986246094205347,-0.7461213179771489,0.03341897710395298,-0.36922155154871683,-0.2869657155071297,-0.37270241631051176
16,5,V26_S_4_001_4.jpeg,16,-0.486541210859723,-4.433368217925007,-3.8104374643784693,1.4496965085864368,1.9298816523438953,0.1438357016107451,1.4278240609914663,0.8788689294953125,-0.511991009231711,-0.9453139050675162,-0.005833191540037447,-0.663204723450699,0.900784278497738,-0.881975381155887,-1.5058114818875437,2.0487767560083827,-0.8527165222633174,-1.3405919900785246,0.5901117738017972,-0.45549258101569323,-0.30552366963391314,-0.7492617432808885,1.5185071342253893,0.092810397157357,-0.03929807373505896,1.189360980736724,0.5988418451544736,0.704392422201745,0.032827064007429796,-0.9976610031471289,-0.22707929739687552,0.6893329687449314,-0.4940506666080261,-0.9930106540997127,0.5293361951931425,0.13756667853666815,-0.3050076064990439,0.4809782221925252,0.052335212518823636,-0.25938145521453304,-0.05988801795168261,-0.6946735781757083,-0.608625301720819,0.9992430200515938,0.2090633522660839,0.8292058832072065,-0.946660369345864,0.20072959376460892,-0.2551418169524447,0.9459188537679741
16,6,V26_S_4_001_5.jpeg,16,4.744803529816898,-9.91657922019451,6.5884072704369245,0.4250108912797972,-0.40594041083825594,-3.2352184569103737,0.3753556873112661,2.0044017687995606,-1.4924419579312678,-0.6257980108382218,1.5925773663448246,-2.246569009885111,2.6332078762292364,-0.45083833150839425,-0.1479784592436026,-0.6675316447405386,-0.6437069591173743,0.7697502813264786,0.7352122173774247,-0.07967643859819429,-1.2462328431669978,0.06555636659651665,0.5233678338123715,0.2587002232579179,-0.015249816858273535,1.8107679664692036,-0.9801394897733692,-0.9280636541600982,-0.08906306708746849,-1.043957783008696,-1.6070160686583677,0.05077065810120618,0.9140191825906814,-0.9048464856543981,1.0244646404712505,0.521287082166024,0.8039874824100011,-0.9389782907286999,0.31723899689500845,0.3171915528958269,-1.8324686332029023,0.39542126699464514,0.06138666426380503,0.30623512832602795,1.4624847930660965,0.16841229269905889,-0.5993412590831894,-0.5447741616579598,0.13872172573553967,0.17564053407717478
16,7,V26_S_4_001_6.jpeg,16,-4.724976637409254,-4.294261484777449,-3.2489694522304866,0.988850289912045,1.6684015867642334,2.04576618253645,4.555565181089714,-0.9875212482569378,-1.057546761705393,-0.7301352288720164,-1.3217618654297285,0.35032803914425614,0.08504726904680804,0.7401063376384749,0.3679405677794517,-0.7199733853756035,-1.125980599756586,-0.5150013022523664,0.90139035041674,1.2943993528783586,0.011132117686871446,-1.814968863434983,0.8886169733047331,0.3565649087959861,2.2160289512326576,1.0760157476262284,0.663527735436786,-1.0552210434343272,0.7947716545618473,-0.7566181570617612,-0.15505639422468284,-1.127509528352597,0.03298582542749682,-0.14723175517904602,1.272882382284271,0.18163918931784195,0.3266590661882979,-0.6423441807596226,0.3875812401329993,-1.7673181911377398,-1.0790118484921105,0.5922737050274878,-0.13465846732529405,0.2265638940581553,-0.05253094166607373,-0.7129852706006985,-0.20116226242181653,-0.4621073814094279,-0.4001512295261557,0.09052573229912486
16,8,V26_S_4_001_7.jpeg,16,5.471755937875466,-1.1255691348585002,-6.67338607593944,2.082679937279423,1.1021965523443937,0.26415025475612264,2.1490622097475773,1.1293324731903938,0.6336764362797926,-1.6397359436386127,-1.8199282114146493,0.7310586947502951,0.5864042829932575,-0.5511939042525944,-1.4612839422311215,0.5304231240804698,-0.5584251642221606,-0.8926652298212543,1.0729526437455406,1.0066367379105166,0.017354945336751526,-0.927082988549658,1.5727323946324119,-0.9213716736261788,2.084352782422756,0.9601287684154766,-0.057400886580664445,-0.003353694991206968,1.1786610122480345,-0.8843520543673832,-0.1487941564117845,0.7137204689293319,-0.8770749764849695,-0.12877206691762622,1.2111538346567143,-0.17338852741957012,0.5876391468918309,-0.2818294937076121,0.578265551449854,-1.7045276933900184,-1.519084916940432,0.11365234753457554,0.679811221440326,-0.3857421143245277,-0.40903602207227574,0.8839947267435777,-0.4888283870766207,-0.08312796082505536,0.05367927044912135,-0.013673572196025607
16,9,V26_S_4_001_8.jpeg,16,2.9883312422050587,-4.56228625331162,-3.3998440925201794,1.077990033623526,3.243891513148319,-3.1352805686687097,2.9312298119792954,-0.6345527670741207,1.8652796001807006,-1.965325621883939,2.3593449439579004,-0.6784278359067848,2.089877257514234,-1.1296309638519335,-0.7474682120141396,1.4069269125521853,-0.28675856006036804,-0.05583345663423919,1.1764566151157643,0.6038415777703132,-0.07208712611573342,-1.5204360831377652,1.080252085943143,-0.015188511900195156,1.842667710757958,0.7627781314206193,0.7677183738499229,-2.1031558842058033,0.0295552462251385,-1.7230875986730751,0.4202592142208147,-0.2774009732896474,-1.1743913716417358,0.1670881396107604,-1.0218662010307324,-0.7396292173125638,0.8093737634947649,-0.31446205184306353,0.05553935751183581,-1.4647887515348295,-2.130641939441671,0.30758789388274943,-0.0459111363435975,-0.5715642392656692,-0.7753108498334531,-0.2895719145328393,0.08657478184530529,-0.6016878177265408,0.2941614672495899,-0.5193509842380217
16,10,V26_S_4_001_9.jpeg,16,-8.070820568757684,-8.49157431747087,-1.5441864450885325,1.1979499974143206,4.0073199441663485,0.7816598494346321,2.685919403538186,-3.6322314892462084,0.8512516801889607,-0.9703673484181944,-0.3972576001683763,0.39391355977226206,-0.8508718802413824,1.4631045498962316,-0.05377002792607642,0.8439962122385711,-0.5231624689555889,-2.064481006580392,0.1782701677069498,1.9167328832543509,-1.2292263131705863,-0.46449256080284945,0.609694583359326,0.5284927438757907,1.9319167898766145,2.5796952179856887,1.8348997815098287,-1.3217805487861591,-0.3089879410548775,0.8702793676851313,-1.4950517541729673,-2.4560393925227895,-0.7766891824994054,-0.8470323907977622,3.483848747796097,-0.5120362603875004,2.0755900434234005,-0.7248428077977742,-0.1609804773538895,-2.1730366509464396,-1.0251507682341656,0.5692957079720872,0.22720560916793642,0.19482028829745968,0.1713116427001687,-0.696348449842422,-0.8295250200822322,0.26327821630290693,0.01130170369467487,0.08058476762591507
16,11,V26_S_4_001_0.jpeg,16,-9.097947835698797,-0.4220714380830975,-1.3441111147791642,-0.7934673910229832,-0.9535418332644233,-0.08541267331389257,-0.41693002297847886,-0.7270769326080082,0.42719533055496883,0.9447381213647308,-0.25284441371545163,-1.3354888917738426,0.992742776757055,0.8750236738508366,-0.33935959904610474,-0.6368061064039404,0.2173714364710977,-0.9745315107028814,-0.6550779992179778,-0.10597658230114693,0.370000184862075,-1.7756689399017378,0.06734357219412712,1.6613026258713584,-0.1030153695098669,0.30307904073690445,-0.1638816696891351,-1.6023668885532278,-0.2970084001608956,-0.30619994328375666,-0.6895746110181673,0.11461245621622485,-0.3905336501734411,-0.0273811618869772,0.7706200065429136,0.25901041841640116,0.02082230835144469,-0.43333160227749756,-0.3706959315927206,-1.2263432252128805,-0.6288179551095482,-0.4660431166049829,-0.9858008242589149,1.0110213211960832,0.3679363479191685,-0.5703996964437428,0.8691861721264912,-0.10449682687034928,0.09022263148465948,-0.6198857142505754
16,12,V26_S_4_001_1.jpeg,16,-9.777326661893262,-1.520132012904679,-2.5461469583503082,1.9570847869811798,-1.770376041135083,1.1827443259591357,-1.0637959134611241,0.3880293753448413,-0.22239643237680573,0.6789025856200153,-1.082836581698738,-1.9604784870194547,0.2798335931215063,1.074858383983679,0.36040443043582404,-1.4369111093958957,-0.13321605908569,-0.9746803531768393,0.7384005944593068,-0.47228701474575313,0.2527814781805673,-0.5332545450185071,0.8619451360857924,0.7810734154200039,0.7774690544790697,-0.39746375675981316,0.4844838230376496,0.13433995937507165,0.3182894189567729,0.20429387228868995,-0.7527025265669662,-0.4726914786442995,-0.0915381745096401,-0.6582824961696189,0.9750280701405278,0.3712361990396618,0.6215788023237939,-0.9218051475350464,-0.20595146033075562,-0.5545555395561441,-0.07584779073720602,-0.42249663350354133,0.16693993920319605,0.6770406578100301,0.006091502673866739,-0.24066137767692752,0.13842587538931506,0.43083212452818936,0.124190360509425,-0.08574204261046911
16,13,V26_S_4_001_2.jpeg,16,-10.673689340441864,1.1999749278450027,0.14320290346641773,-1.1351634848710275,-1.5578684206163071,1.9433236685609807,-0.04188063436082623,0.2801703711276204,-1.6627061718933338,0.028071321793020687,0.8671555552399306,0.23573421329404376,0.13790764924372684,-0.09799946423779393,-0.07381819108199272,-1.1816082788334834,-2.5766853694262704,-0.06719776156153648,-0.11706533248766128,-0.1375908399495807,-1.3867364675503273,0.6094091303782609,-0.29399078599674394,0.4674914954468318,-0.1919101973010432,-0.30145189536903694,0.40074659797671275,-0.38892675034343527,0.3226020329907019,0.20635550292945976,0.33557398180310316,0.4946298478559916,-1.1942226634427204,0.8392084253086247,0.8491703085482065,0.8886528996243994,-0.051600049554284766,-0.09494048373896657,-0.4646665043461023,-0.14645787674748145,-0.46226818880678,-0.7576406313269353,-0.5057869756725263,-0.1743928438204494,-0.9845158527908116,-0.7424550124146269,0.37145425623285566,-1.0148123507855704,-0.01543343491626803,0.14932521000168847
16,14,V26_S_4_001_3.jpeg,16,-12.74320706783855,-3.5195872914871726,-2.564671651502479,0.5340587919246766,-0.6869397967358494,1.9664359036840988,-3.6063768625177612,1.3454149210037336,-0.1333268330766102,-0.05375244456179773,0.5435569368019235,-1.0941858006228133,0.5045852811199182,1.3843952560846495,-0.07899850738642675,-0.19508205427869454,0.7730424891293974,-0.71259713685092,-0.23889770183221548,-0.46251675647741225,-1.1765636562189838,-0.0917824263487643,-0.5022342334707464,0.21124077859190638,0.7086307772777796,-0.04167608874381298,-0.031489991259786354,0.9424481539636408,0.02872050589467312,0.783550646828056,-0.6065909011040874,0.5843137843383576,-0.3243725200460711,-1.0246886120218,-0.0030532455020510357,0.6065241553114911,0.2017560997718323,-0.4041460598092571,-0.13107910788078547,0.06397554775132419,0.35402125733741585,0.2201453229317395,0.2878866477573456,0.34754185244616503,-0.4533339566628305,0.31575495596503556,0.5301366788618986,-0.13848886679560157,0.5371219688821749,-0.47242271077056575
16,15,V26_S_4_001_4.jpeg,16,-10.714392911434114,2.199910562752242,-0.21961302468436483,-1.0811715239866793,-2.160637443535129,0.2054153736242853,-1.8228312001773403,-0.025264654186865604,0.26822933803754717,1.1239019720242265,-0.12573793113588777,-2.39176225010427,-0.627523798982147,-0.021522825884505492,0.11328838288399776,-0.4460400724304542,0.4576471035896642,-0.7078640838082658,0.34086144603945057,-0.7006207320631271,0.23866534029089587,-0.343574126945265,0.35594745354264,1.3291797870143531,0.12265726229782503,0.0930629832827452,0.3620286224121777,0.09843487163442469,-0.5033217813815041,-0.6114550290510098,-0.6372408610323584,-0.5947190056779734,-1.6865041465923196,-0.6089619740186636,0.6966274234518537,-0.9736896471344563,-0.19703811788491443,-0.17246277956534478,-0.3807585713697207,-1.5620764116704668,-0.23084610992195978,-0.3193546288416387,-0.5401385549997499,0.8845020618187391,0.3571169684014575,-0.29448634445278754,0.7733632356066494,0.3240061835595565,0.6479205963673266,-0.3343498639587135
16,16,V26_S_4_001_5.jpeg,16,-11.0867081116334,-0.6425214842277251,-1.9442988998260993,1.8636639746295494,-2.3682911980064247,0.43910480206430447,-2.587359667068772,-0.2889226924923733,1.0293831638626767,0.9717780982157112,-1.7074499558981546,-2.6493915266507693,-0.5270300391669418,-1.1875590982238198,-0.0046263791547134225,-1.1183482878008295,0.5998309251262761,-1.1759275290444942,0.666345002733833,-0.29231402477721047,0.4329804006394983,0.1942333460853498,-0.2600560505589672,0.20149685256435806,0.5939076928157117,0.11822067525608146,0.3322266911775119,0.536338849998855,-0.2310158305541523,-0.5219856718666716,-0.739649954587578,-1.2600953385917923,-1.4629211545239524,-0.8222330618968877,1.3335686646050593,0.5193510992271864,0.3032435456579402,-0.193849616389703,0.6476294106619165,-1.492248099876433,-0.005158917712270117,-0.690721739498536,-0.046158442227806906,1.2419026397726358,0.4411121085568738,0.01873340192228995,0.5415509791735483,0.4080540152535232,0.4808827161018148,-0.5634917831587141
16,17,V26_S_4_001_6.jpeg,16,-13.733638764830957,-0.3609273679207756,-0.7460909199614676,0.18082523040536913,-2.671547774657845,1.6875974989513083,-3.5166004592850424,0.7307461470785119,-0.5347122920674828,0.908432998499372,-0.43815400570608404,-1.7329521133191048,-1.4002266080124894,-2.8299761105300414,0.7790955994542974,0.1673283473553976,1.83696236243365,0.18469189877783437,-1.273619312360454,-1.200442814772707,-0.1519685919341911,0.6989734235721802,-2.2080186507790787,1.218029711283619,1.1882354872648633,0.18454190632044243,0.4436593082747446,1.0627176340013977,0.22484777820654978,-0.1062815527527542,-0.01547443778034957,0.015305130657493171,-1.636936178317975,-0.5239241499311387,0.6444092237317571,0.4736208925858554,0.5751459659722411,0.4614234372520918,0.6264458187593884,-0.7325862572989741,0.36005433842575196,-0.6380936288577773,0.25388240926179806,0.40613852555799507,0.3751291694201107,0.9994291885430419,-0.0489596259419556,-0.03754501041900038,0.5752005039692185,-0.2178466552132426
16,18,V26_S_4_001_7.jpeg,16,-11.442293954604352,-0.8534510397464735,-0.6752628273686923,-2.0296438923902547,-1.213578016419005,1.8243496284869833,-0.1404934260312516,0.35873784324052294,-1.531246685899756,-0.29436991332823925,0.24884478112792108,-0.10170186078996035,0.13900298116475918,-0.7127883656351467,0.48448176104609675,-0.2568069797196486,1.4904356745251826,-0.13523997299880897,-1.0080948899007875,-0.69864850451597,-0.14409352799916286,-1.165374854474863,-0.8073483167288008,1.3237436630997608,0.8140981674966211,-0.8322241728393328,0.36564370490454445,0.0069166248722934975,0.42757105339360174,0.7111015569663732,0.059996239028014875,0.20815395922711166,-0.327620649413109,-0.48761228411651036,0.26949400126880907,0.41779780230751123,0.5655698608998952,-0.3810427722939056,0.16976705031824452,-0.8535612928454833,0.17970769470797848,-0.3027459238976037,-0.4122906943402405,0.41812673306448334,-0.012251888454301807,0.17046681936622332,0.11377451972886043,-0.45055103669834,0.6562662179047013,-0.059890040837224934
16,19,V26_S_4_001_8.jpeg,16,-14.99062116495082,-4.027529915364754,-1.4219242272029162,0.23483814435492112,-0.5218392496329405,1.5536141403252643,-4.350867128143989,-0.4929157098518736,0.9682009954813176,-0.6572949101459372,0.736636726423664,-0.13428333679444637,-0.12282782567870343,-0.35225583637546,0.16046688286996827,-1.3227636694464526,-0.1977811789346049,-2.2771104247641123,-0.6731874169053925,0.6542650674174824,-0.657246448911543,1.032156406179872,-0.5427606030654091,0.0525859305082903,0.47137964025668005,-0.064193983522637,-0.6271242688967562,-0.507105567818703,0.3702416594421316,0.45459155888337077,0.41472985489667885,0.4015681698133402,-0.1393294404390718,0.3505576536277386,0.47311549179539614,-0.6629784290565273,0.6337161749485802,-0.5011946362193245,0.47958665507730536,-0.3895570857708334,-1.33625715174871,0.2660007466177609,-0.3319652622087302,-0.10903294048981571,-0.8427426534543097,-0.038304166669338224,-0.31879088440648107,0.34822438676684664,-0.11795696705553427,-1.005994027288547
16,20,V26_S_4_001_9.jpeg,16,-15.777982942871784,-4.331412304757324,-1.7824259341031272,1.674817481811447,-1.5318686126335916,2.4229896945437495,-5.534047439194768,1.0414675800982,-0.3746361343536737,-0.3966178024159702,1.4448119704731672,-0.32650234216673857,-0.1046707582894425,-0.4315114343772384,0.0039232090786384954,-0.34579507641579865,0.7430962866886859,-1.273447568171236,-0.3403943718173382,-0.09967041431872836,-1.036720631552432,1.0522958672300595,-1.4671569904334414,0.24696306662755907,0.7452111987665628,0.46872862876012206,-0.45522155032436423,-0.5720288138358205,0.12415109792118317,0.3544403509631887,0.3509844261154045,0.965095896256907,-0.25582169442918823,0.10690512913979378,-0.38588363935768294,0.29697085209768515,0.017265590995309665,-0.17792279761215501,0.08513236324586121,-0.10525945385646407,-0.6983314432063711,-0.28458894679611846,-0.2627870800330924,0.6084928956125435,-0.34770728129634054,0.5832729288162306,0.02124366827506552,0.5331975578372276,0.11049125298612239,-0.8416229552896015
17,1,V27_S_4_001_0.jpeg,17,3.099200210426464,0.46294706245844064,-5.867758776189923,-1.1072555258177408,1.4127840430486889,-0.9959216726640203,0.42666449411859586,2.1553282211443507,1.4286362391423268,-0.26975164851603406,-0.0283998793019562,-1.3075843550647153,1.0084809023629477,0.6344188856623989,-0.6569230495069913,1.1001519917835734,-0.30356623712473574,-0.5859502044979887,0.3256416457345971,0.19788999890209413,1.0356650973875121,-0.5122429077488633,-0.302489719970234,0.6847371341852818,1.9971424233367083,1.6294195918117755,-0.34682900937788597,1.281142250392283,-0.3033198225897462,0.7093766129564256,1.164402710571417,0.3443926882077119,0.4073091117453378,-0.35184409616285744,1.1711700047587492,-0.8108422201571746,1.1423774240837874,0.049131762868219214,-0.03668252588896772,-1.6146692273351126,-1.2680902906187632,-0.47142515620879344,-0.09813845320597814,-0.058262757305505605,0.25643040666855843,0.31338109615462556,0.8619436533737732,0.06229250338160902,1.0567941285693296,0.4787615455709122
17,2,V27_S_4_001_1.jpeg,17,25.261086672145655,-1.9448438702678947,3.9887457161210995,-2.705845798615255,-4.936481167515994,6.964006089092445,-2.731316406171362,-2.5935951906985317,-1.129560641265098,-5.924713868636898,-4.0371490306456295,-0.33335396048169136,3.733730127219624,-0.015044586665340809,-2.970048039636643,3.8288428963792698,0.5801384325425134,-1.2366162434102428,2.6234155996056576,2.71430873666873,1.1436057135311959,-0.9919145269616458,0.595399458624111,3.0516653734576473,1.827991780381353,-3.2498271699429546,-0.19301616163913965,-0.7325836935202026,1.4547734229158233,-2.762522543608805,0.1644882892644492,0.1724538433971614,-1.1390013736738083,-0.08841841687760521,0.054701305840749725,-0.7111998576802848,-1.7223984725908823,2.6448770704203737,0.19186906085118893,-2.3771866160771093,-2.175690648996846,-0.4641911024575096,-0.18106592797273835,-1.1511324746223932,-0.46991921342220844,0.36603892417638373,1.0270289611662733,0.7207946459331469,0.4837105767444072,-0.5991168591370073
17,3,V27_S_4_001_10.jpeg,17,-0.5598076015847454,9.92672267845484,2.070299760350742,-0.9473269865868577,-0.14000782120886834,-2.223966166560619,-0.1820356580310898,1.2288121876292186,0.14816076256565602,-0.8001165986259527,1.5938279732393652,3.616736010550635,-0.7746095117314067,-2.3085382495062383,2.4251621219112707,3.551070724484218,-1.0526066424691294,0.34213969744748135,-3.0942932515793244,0.051033422783412746,0.26153356790259386,0.2343070665325777,0.6150040013127476,0.10767711288643,1.1300712068963439,-0.5113606060407633,0.027760363845586278,-0.6495192259533775,0.13004451157954,2.2326547791844975,0.05004661226356899,1.9247166388214745,-0.6000314758837371,0.46135358409037797,1.5100579965965406,1.0468778166927277,0.47087713197524245,0.34141295141856853,1.3483597155748526,0.7176681158151155,-0.9665091827345871,-0.585763556067521,0.40908884952921054,0.560446204242517,-0.3781255248398848,-0.43036469657583915,0.23616529619285917,0.4601162326986377,-0.07713017548472781,-0.046370868955921754
17,4,V27_S_4_001_11.jpeg,17,9.520291052535939,-5.367052585617657,2.376526606606143,-2.3433772329791287,0.9047297371227713,-1.3562331543365,0.16491274267390144,1.6064148294809,-1.0046004326533378,-0.9473738216266208,-0.03533177119949715,-0.7188485591218468,0.5111189679626184,-0.6464765118688048,-2.286772467105057,-0.234381453586743,0.9021782011434539,-1.8684107628268243,0.4196973047855087,-0.7840986727229083,-0.46786644558168977,0.14815827769353507,1.298432021740628,0.7860460104048272,0.38356543404104265,0.7560747015378904,-0.11783863627622604,-0.7620003170238748,1.0734349660544877,-0.42448242652235824,-0.22218407974039733,0.9019798977940046,-0.5741408721645482,0.5072126713211645,0.47980182586321185,-0.9339349567253865,0.4076132453668746,-0.5257622232306371,0.449443591977808,-1.0812579056438225,-0.7762920440226387,0.15522927059248062,0.08918593017167475,0.11071634112949424,0.13568661069147628,-0.550339469581139,0.09905405269492146,1.1386202421060738,0.1046413800123055,0.03057018117255883
17,5,V27_S_4_001_12.jpeg,17,4.164649560697952,-5.098476733974711,4.6901679258169295,-2.6121383340555533,-0.6718131465276074,-0.8809491274289336,3.019541181671234,1.5485754365484432,-3.292478928204344,-0.7908306230073769,1.1645384097280993,-0.7005477204420791,1.3471903761583826,-0.6704570532654991,0.3043743067617704,-0.7489640425282907,0.5718360556236114,-0.19452638336317718,0.3931949544921236,-0.4261882430266135,-0.09978201777957171,-0.8862030394093885,-0.5819032457953788,0.9398797953460949,0.7327981648790951,1.5889072428669346,-0.25517612964184083,0.2748752090434322,0.009643187193797087,-0.17679397601359878,0.09379688564215245,-0.7329980583758322,0.6814100234980283,-0.10487446470338324,1.340201710826845,-0.3442118567276737,0.011973768610529602,-0.6622551339821399,0.5395545442631012,0.2883038803954807,-1.665918657795255,-0.5659468940196277,-0.28417647289660525,0.8733626103443346,0.6881397847342825,-0.4544564963513752,0.7261325803818326,0.19651622796541096,0.677295545211271,-0.40042511669109504
17,6,V27_S_4_001_13.jpeg,17,0.16199702215888268,1.447258504218094,-4.354458101225447,4.091892423816416,-2.5232969565762677,-1.8940448907707277,1.1644145136006627,-0.19118275647306943,1.4998515709768452,-0.2762250629137585,-1.610397388913155,1.4592331745914515,0.5264366799011357,0.6134229532712445,1.4020234683291348,-0.5325013554199343,0.7402551300030668,0.7950684661780736,-1.411257871772206,1.8351110740125887,0.617622243234221,0.5741295727919048,1.1424941636862354,-1.1337096524500394,-0.07910175372943525,1.6098877025330594,-0.3715678655943758,0.15147979745509405,0.14796852625928095,-0.060115492728174014,0.14402059505628276,0.7070488102694023,-0.6419219564731623,0.20083846958379858,0.9859664980209002,0.505281257677886,0.29081107558628433,-0.4698881344470423,0.22586437587753005,0.24948048047213706,-1.3396858136796514,-1.2701458404749526,0.5534159626122692,-0.7877826347615852,0.08808110547151182,-0.17632830139725852,0.9104626528251468,-0.14676386218743587,-0.4056639186537246,-0.34413120627880095
17,7,V27_S_4_001_14.jpeg,17,2.909597778124572,-10.69995911587292,12.144274189008796,-3.7232107140358845,-1.1806578529285308,-3.457027993494055,-0.39662459602572486,1.430154722333669,-0.20262992415203795,-0.07654287848353786,-2.415475633846658,0.012849642386209004,0.7423211996565413,0.6267505697091763,0.5068446355463327,-1.1994800731674364,-1.2968981270984044,-1.254955627891418,1.2308841079408235,0.1990922684284966,1.043102401168894,-1.5158938886287983,0.8633263524599905,0.011018251399858237,0.6278535703809411,0.21456414332109658,0.5159359128427283,0.7414493759405667,-0.17714378398037112,-0.5663993650043276,1.0466754078751233,0.45801377099260043,0.7707821544446757,0.000294135313713223,1.0484345777088597,-0.4233716406544321,-0.2036493709610987,0.8450297171318284,0.7472164088318901,0.04085104852402077,-1.0822242302277418,-0.3876053718443636,0.6027812556943615,0.6287031997325108,-0.1659315393731974,-1.7120011457738147,0.7149134249767808,0.6706581310327869,0.4203554457058296,-0.26037916550127604
